1999,But I'm a Cheerleader,85,Comedy,R,6.6,Jamie Babbit,Natasha Lyonne,Clea DuVall,Eddie Cibrian
1999,Love Stinks,94,Comedy,R,5.8,Jeff Franklin,Ivana Milicevic,Tyra Banks,Bridgette Wilson-Sampras
1999,Jawbreaker,87,Comedy,R,5.4,Darren Stein,Julie Benz,Judy Greer,Jeff Conaway
1999,Idle Hands,92,Comedy,R,6.2,Rodman Flender,Vivica A. Fox,Fred Willard,Elden Henson
1999,Detroit Rock City,95,Comedy,R,6.8,Adam Rifkin,Natasha Lyonne,Lin Shaye,Shannon Tweed
1999,Flawless,112,Comedy,R,6.4,Joel Schumacher,Robert De Niro,Philip Seymour Hoffman,Chris Bauer
1999,Mumford,112,Comedy,R,6.9,Lawrence Kasdan,Zooey Deschanel,Alfre Woodard,Mary McDonnell
1999,Held Up,89,Comedy,PG-13,5.1,Steve Rash,Barry Corbin,Nia Long,Jake Busey
1999,200 Cigarettes,101,Comedy,R,5.9,Risa Bramon Garcia,Janeane Garofalo,Dave Chappelle,Gaby Hoffmann
1999,Outside Providence,96,Comedy,R,6.4,Michael Corrente,Jonathan Brandis,George Wendt,Shawn Hatosy
1999,Pushing Tin,124,Comedy,R,6,Mike Newell,Angelina Jolie Pitt,Kurt Fuller,Jake Weber
1999,Play It to the Bone,124,Comedy,R,5.4,Ron Shelton,Willie Garson,Robert Wagner,Lolita Davidovich
1999,Dudley Do-Right,77,Comedy,PG,3.8,Hugh Wilson,Brendan Fraser,Alex Rocco,Eric Idle
1999,Office Space,89,Comedy,R,7.8,Mike Judge,Gary Cole,Stephen Root,Diedrich Bader
1999,The Muse,97,Comedy,PG-13,5.6,Albert Brooks,Jeff Bridges,Bradley Whitford,Albert Brooks
1999,Election,103,Comedy,R,7.3,Alexander Payne,Matthew Broderick,Chris Klein,Molly Hagan
1999,Go,102,Comedy,R,7.3,Doug Liman,Sarah Polley,Jay Mohr,Scott Wolf
1999,Drive Me Crazy,91,Comedy,PG-13,5.7,John Schultz,Stephen Collins,Mark Webber,Keri Lynn Pratt
1999,Anywhere But Here,114,Comedy,PG-13,6.1,Wayne Wang,Natalie Portman,Eva Amurri Martino,Shawn Hatosy
1999,Edtv,122,Comedy,PG-13,6.1,Ron Howard,Matthew McConaughey,Adam Goldberg,Clint Howard
1999,Being John Malkovich,112,Comedy,R,7.8,Spike Jonze,Willie Garson,Orson Bean,Mary Kay Place
1999,The Wood,106,Comedy,R,6.9,Rick Famuyiwa,Omar Epps,Tamala Jones,Richard T. Jones
1999,Blast from the Past,112,Comedy,PG-13,6.6,Hugh Wilson,Brendan Fraser,Sissy Spacek,Douglas Smith
1999,The Story of Us,95,Comedy,R,5.9,Rob Reiner,Bruce Willis,Tim Matheson,Rita Wilson
1999,Baby Geniuses,97,Comedy,PG,2.5,Bob Clark,Kathleen Turner,Dom DeLuise,Ruby Dee
1999,The Out-of-Towners,90,Comedy,PG-13,5.3,Sam Weisman,Oliver Hudson,Valerie Perri,Carlease Burke
1999,Superstar,81,Comedy,PG-13,5,Bruce McCulloch,Will Ferrell,Elaine Hendrix,Molly Shannon
1999,The Best Man,120,Comedy,R,6.7,Malcolm D. Lee,Harold Perrineau,Sanaa Lathan,Jarrod Bunch
1999,My Favorite Martian,94,Comedy,PG,4.9,Donald Petrie,Steven Anthony Lawrence,Ray Walston,Michael Lerner
1999,10 Things I Hate About You,97,Comedy,PG-13,7.2,Gil Junger,Joseph Gordon-Levitt,Heath Ledger,Andrew Keegan
1999,Varsity Blues,106,Comedy,R,6.4,Brian Robbins,Paul Walker,Ron Lester,Mark Walters
1999,Bicentennial Man,132,Comedy,PG,6.8,Chris Columbus,Robin Williams,Oliver Platt,John Michael Higgins
1999,She's All That,95,Comedy,PG-13,5.8,Robert Iscove,Paul Walker,Clea DuVall,Kieran Culkin
1999,Deuce Bigalow: Male Gigolo,88,Comedy,R,5.7,Mike Mitchell,Amy Poehler,Eddie Griffin,Bree Turner
1999,Bowfinger,85,Comedy,PG-13,6.4,Frank Oz,Robert Downey Jr.,Adam Alexi-Malle,Jamie Kennedy
1999,American Pie,95,Comedy,R,7,Paul Weitz,Alyson Hannigan,Shannon Elizabeth,Natasha Lyonne
1999,Analyze This,103,Comedy,R,6.7,Harold Ramis,Robert De Niro,Chazz Palminteri,Molly Shannon
1999,Runaway Bride,116,Comedy,PG,5.5,Garry Marshall,Julia Roberts,Christopher Meloni,Hector Elizondo
1999,Big Daddy,93,Comedy,PG-13,6.4,Dennis Dugan,Steve Buscemi,Adam Sandler,Joey Lauren Adams
